Participant	PhaseLabel	Bin	MovieID	InferenceCondition	Count	MeanPupil
24	ObjOut	68	66_T_R_M_P_SP_S_P_D	1	1	-0.111967
24	ObjOut	68	68_T_R_M_I_SP_P_P_D	1	1	-0.015161
24	ObjOut	68	69_T_R_M_P_PS_S_P_S	1	1	0.210419
24	ObjOut	68	70_T_R_M_I_PS_S_S_D	1	1	-0.229966
24	ObjOut	68	72_T_R_M_I_PS_P_P_S	1	1	-0.208323
24	ObjOut	68	82_T_R_M_I_OB_B_B_D	1	1	-0.215345
24	ObjOut	68	84_T_R_M_I_BO_O_O_D	1	1	-0.041290
24	ObjOut	68	85_T_R_M_I_OB_O_O_S	1	1	0.011355
24	ObjOut	68	86_T_R_M_P_OB_O_B_D	1	1	-0.095720
24	ObjOut	68	88_T_R_M_P_BO_B_O_D	1	1	0.083000
24	ObjOut	69	50_C_R_M_P_SO_S_O_D	0	1	-0.746655
24	ObjOut	69	51_C_R_M_P_SO_O_S_S	0	1	-0.562200
24	ObjOut	69	53_C_R_M_P_OS_S_O_S	0	1	0.009037
24	ObjOut	69	54_C_R_M_I_OS_S_B_D	0	1	-0.313100
24	ObjOut	69	55_C_R_M_P_OS_O_S_D	0	1	-0.190516
24	ObjOut	69	56_C_R_M_I_OS_O_P_S	0	1	-0.145667
24	ObjOut	69	58_C_R_M_P_BP_B_P_D	0	1	-0.261435
24	ObjOut	69	59_C_R_M_P_BP_P_B_S	0	1	-0.214194
24	ObjOut	69	60_C_R_M_I_BP_P_O_D	0	1	-0.547000
24	ObjOut	69	62_C_R_M_I_PB_B_S_D	0	1	-0.127387
24	ObjOut	69	63_C_R_M_P_PB_P_B_D	0	1	-0.268862
24	ObjOut	69	64_C_R_M_I_PB_P_O_S	0	1	-0.186200
24	ObjOut	69	66_T_R_M_P_SP_S_P_D	1	1	-0.099967
24	ObjOut	69	67_T_R_M_P_SP_P_S_S	1	1	-0.127393
24	ObjOut	69	68_T_R_M_I_SP_P_P_D	1	1	-0.071161
24	ObjOut	69	70_T_R_M_I_PS_S_S_D	1	1	-0.181966
24	ObjOut	69	72_T_R_M_I_PS_P_P_S	1	1	-0.152323
24	ObjOut	69	82_T_R_M_I_OB_B_B_D	1	1	-0.151345
24	ObjOut	69	84_T_R_M_I_BO_O_O_D	1	1	-0.083290
24	ObjOut	69	85_T_R_M_I_OB_O_O_S	1	1	0.012355
24	ObjOut	69	86_T_R_M_P_OB_O_B_D	1	1	-0.054720
24	ObjOut	69	88_T_R_M_P_BO_B_O_D	1	1	0.002000
24	ObjOut	70	50_C_R_M_P_SO_S_O_D	0	1	-0.733655
24	ObjOut	70	51_C_R_M_P_SO_O_S_S	0	1	-0.520200
24	ObjOut	70	53_C_R_M_P_OS_S_O_S	0	1	0.063037
24	ObjOut	70	54_C_R_M_I_OS_S_B_D	0	1	-0.451100
24	ObjOut	70	55_C_R_M_P_OS_O_S_D	0	1	-0.274516
24	ObjOut	70	56_C_R_M_I_OS_O_P_S	0	1	-0.141667
24	ObjOut	70	58_C_R_M_P_BP_B_P_D	0	1	-0.189435
24	ObjOut	70	59_C_R_M_P_BP_P_B_S	0	1	-0.243194
24	ObjOut	70	60_C_R_M_I_BP_P_O_D	0	1	-0.430000
24	ObjOut	70	61_C_R_M_P_PB_B_P_S	0	1	0.156323
24	ObjOut	70	62_C_R_M_I_PB_B_S_D	0	1	-0.216387
24	ObjOut	70	63_C_R_M_P_PB_P_B_D	0	1	-0.245862
24	ObjOut	70	64_C_R_M_I_PB_P_O_S	0	1	-0.174200
24	ObjOut	70	66_T_R_M_P_SP_S_P_D	1	1	-0.104967
24	ObjOut	70	67_T_R_M_P_SP_P_S_S	1	1	-0.091393
24	ObjOut	70	68_T_R_M_I_SP_P_P_D	1	1	-0.037161
24	ObjOut	70	69_T_R_M_P_PS_S_P_S	1	1	0.231419
24	ObjOut	70	70_T_R_M_I_PS_S_S_D	1	1	-0.175966
24	ObjOut	70	72_T_R_M_I_PS_P_P_S	1	1	-0.205323
24	ObjOut	70	82_T_R_M_I_OB_B_B_D	1	1	-0.172345
24	ObjOut	70	84_T_R_M_I_BO_O_O_D	1	1	0.017710
24	ObjOut	70	85_T_R_M_I_OB_O_O_S	1	1	0.012355
24	ObjOut	70	86_T_R_M_P_OB_O_B_D	1	1	-0.074720
24	ObjOut	70	88_T_R_M_P_BO_B_O_D	1	1	0.008000
24	ObjOut	71	50_C_R_M_P_SO_S_O_D	0	1	-0.954655
24	ObjOut	71	51_C_R_M_P_SO_O_S_S	0	1	-0.441200
24	ObjOut	71	53_C_R_M_P_OS_S_O_S	0	1	-0.003963
24	ObjOut	71	54_C_R_M_I_OS_S_B_D	0	1	-0.368100
24	ObjOut	71	55_C_R_M_P_OS_O_S_D	0	1	-0.193516
24	ObjOut	71	56_C_R_M_I_OS_O_P_S	0	1	-0.162667
24	ObjOut	71	58_C_R_M_P_BP_B_P_D	0	1	-0.150435
24	ObjOut	71	59_C_R_M_P_BP_P_B_S	0	1	-0.262194
24	ObjOut	71	60_C_R_M_I_BP_P_O_D	0	1	-0.471000
24	ObjOut	71	61_C_R_M_P_PB_B_P_S	0	1	0.097323
24	ObjOut	71	62_C_R_M_I_PB_B_S_D	0	1	-0.213387
24	ObjOut	71	63_C_R_M_P_PB_P_B_D	0	1	-0.237862
24	ObjOut	71	64_C_R_M_I_PB_P_O_S	0	1	-0.216200
24	ObjOut	71	66_T_R_M_P_SP_S_P_D	1	1	-0.058967
24	ObjOut	71	67_T_R_M_P_SP_P_S_S	1	1	-0.251393
24	ObjOut	71	68_T_R_M_I_SP_P_P_D	1	1	-0.061161
24	ObjOut	71	69_T_R_M_P_PS_S_P_S	1	1	0.096419
24	ObjOut	71	70_T_R_M_I_PS_S_S_D	1	1	-0.215966
24	ObjOut	71	72_T_R_M_I_PS_P_P_S	1	1	-0.172323
24	ObjOut	71	82_T_R_M_I_OB_B_B_D	1	1	-0.145345
24	ObjOut	71	84_T_R_M_I_BO_O_O_D	1	1	-0.065290
24	ObjOut	71	85_T_R_M_I_OB_O_O_S	1	1	-0.005645
24	ObjOut	71	86_T_R_M_P_OB_O_B_D	1	1	-0.122720
24	ObjOut	71	88_T_R_M_P_BO_B_O_D	1	1	0.091000
24	ObjOut	72	50_C_R_M_P_SO_S_O_D	0	1	-0.811655
24	ObjOut	72	51_C_R_M_P_SO_O_S_S	0	1	-0.438200
24	ObjOut	72	53_C_R_M_P_OS_S_O_S	0	1	-0.018963
24	ObjOut	72	54_C_R_M_I_OS_S_B_D	0	1	-0.350100
24	ObjOut	72	55_C_R_M_P_OS_O_S_D	0	1	-0.189516
24	ObjOut	72	56_C_R_M_I_OS_O_P_S	0	1	-0.159667
24	ObjOut	72	58_C_R_M_P_BP_B_P_D	0	1	-0.117435
24	ObjOut	72	59_C_R_M_P_BP_P_B_S	0	1	-0.236194
24	ObjOut	72	60_C_R_M_I_BP_P_O_D	0	1	-0.540000
24	ObjOut	72	61_C_R_M_P_PB_B_P_S	0	1	0.145323
24	ObjOut	72	62_C_R_M_I_PB_B_S_D	0	1	-0.227387
24	ObjOut	72	63_C_R_M_P_PB_P_B_D	0	1	-0.201862
24	ObjOut	72	64_C_R_M_I_PB_P_O_S	0	1	-0.264200
24	ObjOut	72	66_T_R_M_P_SP_S_P_D	1	1	-0.095967
24	ObjOut	72	67_T_R_M_P_SP_P_S_S	1	1	-0.037393
24	ObjOut	72	69_T_R_M_P_PS_S_P_S	1	1	0.109419
24	ObjOut	72	70_T_R_M_I_PS_S_S_D	1	1	-0.307966
24	ObjOut	72	72_T_R_M_I_PS_P_P_S	1	1	-0.220323
24	ObjOut	72	82_T_R_M_I_OB_B_B_D	1	1	-0.207345
24	ObjOut	72	84_T_R_M_I_BO_O_O_D	1	1	-0.039290
24	ObjOut	72	85_T_R_M_I_OB_O_O_S	1	1	0.060355
24	ObjOut	72	86_T_R_M_P_OB_O_B_D	1	1	-0.058720
24	ObjOut	72	88_T_R_M_P_BO_B_O_D	1	1	-0.021000
24	ObjOut	73	50_C_R_M_P_SO_S_O_D	0	1	-0.885655
24	ObjOut	73	51_C_R_M_P_SO_O_S_S	0	1	-0.432200
24	ObjOut	73	53_C_R_M_P_OS_S_O_S	0	1	-0.008963
24	ObjOut	73	54_C_R_M_I_OS_S_B_D	0	1	-0.410100
24	ObjOut	73	55_C_R_M_P_OS_O_S_D	0	1	-0.168516
24	ObjOut	73	56_C_R_M_I_OS_O_P_S	0	1	-0.179667
24	ObjOut	73	58_C_R_M_P_BP_B_P_D	0	1	-0.137435
24	ObjOut	73	59_C_R_M_P_BP_P_B_S	0	1	-0.207194
24	ObjOut	73	60_C_R_M_I_BP_P_O_D	0	1	-0.482000
24	ObjOut	73	61_C_R_M_P_PB_B_P_S	0	1	0.118323
24	ObjOut	73	62_C_R_M_I_PB_B_S_D	0	1	-0.132387
24	ObjOut	73	63_C_R_M_P_PB_P_B_D	0	1	-0.270862
24	ObjOut	73	64_C_R_M_I_PB_P_O_S	0	1	-0.204200
24	ObjOut	73	66_T_R_M_P_SP_S_P_D	1	1	-0.092967
24	ObjOut	73	67_T_R_M_P_SP_P_S_S	1	1	-0.133393
24	ObjOut	73	69_T_R_M_P_PS_S_P_S	1	1	0.174419
24	ObjOut	73	70_T_R_M_I_PS_S_S_D	1	1	-0.234966
24	ObjOut	73	72_T_R_M_I_PS_P_P_S	1	1	-0.163323
24	ObjOut	73	82_T_R_M_I_OB_B_B_D	1	1	-0.114345
24	ObjOut	73	84_T_R_M_I_BO_O_O_D	1	1	-0.040290
24	ObjOut	73	85_T_R_M_I_OB_O_O_S	1	1	0.054355
24	ObjOut	73	86_T_R_M_P_OB_O_B_D	1	1	-0.109720
24	ObjOut	73	88_T_R_M_P_BO_B_O_D	1	1	0.066000
24	ObjOut	74	50_C_R_M_P_SO_S_O_D	0	1	-0.862655
24	ObjOut	74	51_C_R_M_P_SO_O_S_S	0	1	-0.459200
24	ObjOut	74	53_C_R_M_P_OS_S_O_S	0	1	-0.091963
24	ObjOut	74	54_C_R_M_I_OS_S_B_D	0	1	-0.428100
24	ObjOut	74	55_C_R_M_P_OS_O_S_D	0	1	-0.247516
24	ObjOut	74	56_C_R_M_I_OS_O_P_S	0	1	-0.074667
24	ObjOut	74	58_C_R_M_P_BP_B_P_D	0	1	-0.071435
24	ObjOut	74	59_C_R_M_P_BP_P_B_S	0	1	-0.282194
24	ObjOut	74	60_C_R_M_I_BP_P_O_D	0	1	-0.411000
24	ObjOut	74	61_C_R_M_P_PB_B_P_S	0	1	0.112323
24	ObjOut	74	62_C_R_M_I_PB_B_S_D	0	1	-0.241387
24	ObjOut	74	63_C_R_M_P_PB_P_B_D	0	1	-0.270862
24	ObjOut	74	64_C_R_M_I_PB_P_O_S	0	1	-0.213200
24	ObjOut	74	66_T_R_M_P_SP_S_P_D	1	1	-0.109967
24	ObjOut	74	67_T_R_M_P_SP_P_S_S	1	1	-0.153393
24	ObjOut	74	68_T_R_M_I_SP_P_P_D	1	1	0.020839
24	ObjOut	74	69_T_R_M_P_PS_S_P_S	1	1	0.238419
24	ObjOut	74	70_T_R_M_I_PS_S_S_D	1	1	-0.205966
24	ObjOut	74	72_T_R_M_I_PS_P_P_S	1	1	-0.163323
24	ObjOut	74	82_T_R_M_I_OB_B_B_D	1	1	-0.171345
24	ObjOut	74	84_T_R_M_I_BO_O_O_D	1	1	-0.074290
24	ObjOut	74	85_T_R_M_I_OB_O_O_S	1	1	0.029355
24	ObjOut	74	86_T_R_M_P_OB_O_B_D	1	1	-0.087720
24	ObjOut	74	88_T_R_M_P_BO_B_O_D	1	1	0.038000
24	ObjOut	75	50_C_R_M_P_SO_S_O_D	0	1	-0.768655
24	ObjOut	75	51_C_R_M_P_SO_O_S_S	0	1	-0.420200
24	ObjOut	75	53_C_R_M_P_OS_S_O_S	0	1	-0.049963
24	ObjOut	75	54_C_R_M_I_OS_S_B_D	0	1	-0.390100
24	ObjOut	75	55_C_R_M_P_OS_O_S_D	0	1	-0.205516
24	ObjOut	75	58_C_R_M_P_BP_B_P_D	0	1	-0.091435
24	ObjOut	75	59_C_R_M_P_BP_P_B_S	0	1	-0.249194
24	ObjOut	75	60_C_R_M_I_BP_P_O_D	0	1	-0.380000
24	ObjOut	75	61_C_R_M_P_PB_B_P_S	0	1	0.187323
24	ObjOut	75	62_C_R_M_I_PB_B_S_D	0	1	-0.145387
24	ObjOut	75	63_C_R_M_P_PB_P_B_D	0	1	-0.304862
24	ObjOut	75	66_T_R_M_P_SP_S_P_D	1	1	-0.141967
24	ObjOut	75	67_T_R_M_P_SP_P_S_S	1	1	-0.140393
24	ObjOut	75	68_T_R_M_I_SP_P_P_D	1	1	-0.053161
24	ObjOut	75	69_T_R_M_P_PS_S_P_S	1	1	0.109419
24	ObjOut	75	70_T_R_M_I_PS_S_S_D	1	1	-0.262966
24	ObjOut	75	72_T_R_M_I_PS_P_P_S	1	1	-0.129323
24	ObjOut	75	85_T_R_M_I_OB_O_O_S	1	1	0.068355
24	ObjOut	75	86_T_R_M_P_OB_O_B_D	1	1	-0.107720
24	ObjOut	76	50_C_R_M_P_SO_S_O_D	0	1	-0.860655
24	ObjOut	76	51_C_R_M_P_SO_O_S_S	0	1	-0.462200
24	ObjOut	76	53_C_R_M_P_OS_S_O_S	0	1	-0.117963
24	ObjOut	76	54_C_R_M_I_OS_S_B_D	0	1	-0.389100
24	ObjOut	76	58_C_R_M_P_BP_B_P_D	0	1	-0.116435
24	ObjOut	76	59_C_R_M_P_BP_P_B_S	0	1	-0.176194
24	ObjOut	76	60_C_R_M_I_BP_P_O_D	0	1	-0.517000
24	ObjOut	76	61_C_R_M_P_PB_B_P_S	0	1	0.153323
24	ObjOut	76	62_C_R_M_I_PB_B_S_D	0	1	-0.225387
24	ObjOut	76	63_C_R_M_P_PB_P_B_D	0	1	-0.342862
24	ObjOut	76	66_T_R_M_P_SP_S_P_D	1	1	-0.035967
24	ObjOut	76	67_T_R_M_P_SP_P_S_S	1	1	-0.162393
24	ObjOut	76	69_T_R_M_P_PS_S_P_S	1	1	0.002419
24	ObjOut	76	70_T_R_M_I_PS_S_S_D	1	1	-0.155966
24	ObjOut	76	72_T_R_M_I_PS_P_P_S	1	1	-0.204323
24	ObjOut	76	82_T_R_M_I_OB_B_B_D	1	1	-0.147345
24	ObjOut	76	84_T_R_M_I_BO_O_O_D	1	1	-0.028290
24	ObjOut	76	85_T_R_M_I_OB_O_O_S	1	1	-0.029645
24	ObjOut	76	88_T_R_M_P_BO_B_O_D	1	1	0.079000
24	ObjOut	77	50_C_R_M_P_SO_S_O_D	0	1	-0.739655
24	ObjOut	77	51_C_R_M_P_SO_O_S_S	0	1	-0.456200
24	ObjOut	77	53_C_R_M_P_OS_S_O_S	0	1	-0.065963
24	ObjOut	77	54_C_R_M_I_OS_S_B_D	0	1	-0.332100
24	ObjOut	77	55_C_R_M_P_OS_O_S_D	0	1	-0.218516
24	ObjOut	77	58_C_R_M_P_BP_B_P_D	0	1	-0.163435
24	ObjOut	77	59_C_R_M_P_BP_P_B_S	0	1	-0.191194
24	ObjOut	77	60_C_R_M_I_BP_P_O_D	0	1	-0.509000
24	ObjOut	77	61_C_R_M_P_PB_B_P_S	0	1	0.147323
24	ObjOut	77	62_C_R_M_I_PB_B_S_D	0	1	-0.172387
24	ObjOut	77	63_C_R_M_P_PB_P_B_D	0	1	-0.275862
24	ObjOut	77	64_C_R_M_I_PB_P_O_S	0	1	-0.207200
24	ObjOut	77	66_T_R_M_P_SP_S_P_D	1	1	0.068033
24	ObjOut	77	67_T_R_M_P_SP_P_S_S	1	1	-0.201393
24	ObjOut	77	69_T_R_M_P_PS_S_P_S	1	1	0.074419
24	ObjOut	77	70_T_R_M_I_PS_S_S_D	1	1	-0.225966
24	ObjOut	77	72_T_R_M_I_PS_P_P_S	1	1	-0.217323
24	ObjOut	77	82_T_R_M_I_OB_B_B_D	1	1	-0.207345
24	ObjOut	77	84_T_R_M_I_BO_O_O_D	1	1	-0.100290
24	ObjOut	77	85_T_R_M_I_OB_O_O_S	1	1	0.011355
24	ObjOut	77	86_T_R_M_P_OB_O_B_D	1	1	-0.049720
24	ObjOut	77	88_T_R_M_P_BO_B_O_D	1	1	0.075000
24	ObjOut	78	50_C_R_M_P_SO_S_O_D	0	1	-0.749655
24	ObjOut	78	51_C_R_M_P_SO_O_S_S	0	1	-0.380200
24	ObjOut	78	53_C_R_M_P_OS_S_O_S	0	1	-0.132963
24	ObjOut	78	54_C_R_M_I_OS_S_B_D	0	1	-0.378100
24	ObjOut	78	55_C_R_M_P_OS_O_S_D	0	1	-0.207516
24	ObjOut	78	56_C_R_M_I_OS_O_P_S	0	1	-0.301667
24	ObjOut	78	58_C_R_M_P_BP_B_P_D	0	1	-0.087435
24	ObjOut	78	59_C_R_M_P_BP_P_B_S	0	1	-0.205194
24	ObjOut	78	60_C_R_M_I_BP_P_O_D	0	1	-0.288000
24	ObjOut	78	61_C_R_M_P_PB_B_P_S	0	1	0.110323
24	ObjOut	78	62_C_R_M_I_PB_B_S_D	0	1	-0.239387
24	ObjOut	78	63_C_R_M_P_PB_P_B_D	0	1	-0.312862
24	ObjOut	78	64_C_R_M_I_PB_P_O_S	0	1	-0.242200
24	ObjOut	78	66_T_R_M_P_SP_S_P_D	1	1	-0.047967
24	ObjOut	78	67_T_R_M_P_SP_P_S_S	1	1	-0.094393
24	ObjOut	78	68_T_R_M_I_SP_P_P_D	1	1	0.024839
24	ObjOut	78	69_T_R_M_P_PS_S_P_S	1	1	0.213419
24	ObjOut	78	70_T_R_M_I_PS_S_S_D	1	1	-0.243966
24	ObjOut	78	72_T_R_M_I_PS_P_P_S	1	1	-0.195323
24	ObjOut	78	82_T_R_M_I_OB_B_B_D	1	1	-0.203345
24	ObjOut	78	84_T_R_M_I_BO_O_O_D	1	1	-0.039290
24	ObjOut	78	85_T_R_M_I_OB_O_O_S	1	1	0.054355
24	ObjOut	78	86_T_R_M_P_OB_O_B_D	1	1	-0.041720
24	ObjOut	78	88_T_R_M_P_BO_B_O_D	1	1	0.125000
24	ObjOut	79	50_C_R_M_P_SO_S_O_D	0	1	-0.774655
24	ObjOut	79	51_C_R_M_P_SO_O_S_S	0	1	-0.485200
24	ObjOut	79	53_C_R_M_P_OS_S_O_S	0	1	-0.011963
24	ObjOut	79	54_C_R_M_I_OS_S_B_D	0	1	-0.439100
24	ObjOut	79	55_C_R_M_P_OS_O_S_D	0	1	-0.272516
24	ObjOut	79	58_C_R_M_P_BP_B_P_D	0	1	-0.087435
24	ObjOut	79	59_C_R_M_P_BP_P_B_S	0	1	-0.272194
24	ObjOut	79	60_C_R_M_I_BP_P_O_D	0	1	-0.438000
24	ObjOut	79	61_C_R_M_P_PB_B_P_S	0	1	0.220323
24	ObjOut	79	62_C_R_M_I_PB_B_S_D	0	1	-0.245387
24	ObjOut	79	63_C_R_M_P_PB_P_B_D	0	1	-0.301862
24	ObjOut	79	64_C_R_M_I_PB_P_O_S	0	1	-0.191200
24	ObjOut	79	66_T_R_M_P_SP_S_P_D	1	1	0.152033
24	ObjOut	79	67_T_R_M_P_SP_P_S_S	1	1	-0.119393
24	ObjOut	79	69_T_R_M_P_PS_S_P_S	1	1	0.069419
24	ObjOut	79	70_T_R_M_I_PS_S_S_D	1	1	-0.322966
24	ObjOut	79	72_T_R_M_I_PS_P_P_S	1	1	-0.187323
24	ObjOut	79	82_T_R_M_I_OB_B_B_D	1	1	-0.189345
24	ObjOut	79	84_T_R_M_I_BO_O_O_D	1	1	-0.042290
24	ObjOut	79	85_T_R_M_I_OB_O_O_S	1	1	0.113355
24	ObjOut	79	86_T_R_M_P_OB_O_B_D	1	1	-0.101720
24	ObjOut	79	88_T_R_M_P_BO_B_O_D	1	1	0.020000
24	ObjOut	80	50_C_R_M_P_SO_S_O_D	0	1	-0.739655
24	ObjOut	80	51_C_R_M_P_SO_O_S_S	0	1	-0.424200
24	ObjOut	80	53_C_R_M_P_OS_S_O_S	0	1	-0.029963
24	ObjOut	80	54_C_R_M_I_OS_S_B_D	0	1	-0.345100
24	ObjOut	80	55_C_R_M_P_OS_O_S_D	0	1	-0.268516
24	ObjOut	80	58_C_R_M_P_BP_B_P_D	0	1	-0.221435
24	ObjOut	80	59_C_R_M_P_BP_P_B_S	0	1	-0.325194
24	ObjOut	80	60_C_R_M_I_BP_P_O_D	0	1	-0.326000
24	ObjOut	80	61_C_R_M_P_PB_B_P_S	0	1	0.185323
24	ObjOut	80	62_C_R_M_I_PB_B_S_D	0	1	-0.218387
24	ObjOut	80	63_C_R_M_P_PB_P_B_D	0	1	-0.268862
24	ObjOut	80	64_C_R_M_I_PB_P_O_S	0	1	-0.225200
24	ObjOut	80	66_T_R_M_P_SP_S_P_D	1	1	0.067033
24	ObjOut	80	67_T_R_M_P_SP_P_S_S	1	1	-0.232393
24	ObjOut	80	70_T_R_M_I_PS_S_S_D	1	1	-0.173966
24	ObjOut	80	72_T_R_M_I_PS_P_P_S	1	1	-0.197323
24	ObjOut	80	82_T_R_M_I_OB_B_B_D	1	1	-0.124345
24	ObjOut	80	84_T_R_M_I_BO_O_O_D	1	1	-0.077290
24	ObjOut	80	85_T_R_M_I_OB_O_O_S	1	1	0.054355
24	ObjOut	80	86_T_R_M_P_OB_O_B_D	1	1	-0.113720
24	ObjOut	80	88_T_R_M_P_BO_B_O_D	1	1	0.038000
24	ObjOut	81	50_C_R_M_P_SO_S_O_D	0	1	-0.741655
24	ObjOut	81	51_C_R_M_P_SO_O_S_S	0	1	-0.403200
24	ObjOut	81	53_C_R_M_P_OS_S_O_S	0	1	-0.002963
24	ObjOut	81	54_C_R_M_I_OS_S_B_D	0	1	-0.397100
24	ObjOut	81	55_C_R_M_P_OS_O_S_D	0	1	-0.330516
24	ObjOut	81	58_C_R_M_P_BP_B_P_D	0	1	-0.080435
24	ObjOut	81	59_C_R_M_P_BP_P_B_S	0	1	-0.122194
24	ObjOut	81	60_C_R_M_I_BP_P_O_D	0	1	-0.435000
24	ObjOut	81	61_C_R_M_P_PB_B_P_S	0	1	0.125323
24	ObjOut	81	62_C_R_M_I_PB_B_S_D	0	1	-0.235387
24	ObjOut	81	63_C_R_M_P_PB_P_B_D	0	1	-0.291862
24	ObjOut	81	64_C_R_M_I_PB_P_O_S	0	1	-0.176200
24	ObjOut	81	66_T_R_M_P_SP_S_P_D	1	1	0.036033
24	ObjOut	81	67_T_R_M_P_SP_P_S_S	1	1	-0.168393
24	ObjOut	81	70_T_R_M_I_PS_S_S_D	1	1	-0.304966
24	ObjOut	81	72_T_R_M_I_PS_P_P_S	1	1	-0.120323
24	ObjOut	81	82_T_R_M_I_OB_B_B_D	1	1	-0.118345
24	ObjOut	81	84_T_R_M_I_BO_O_O_D	1	1	-0.058290
24	ObjOut	81	85_T_R_M_I_OB_O_O_S	1	1	0.331355
24	ObjOut	81	86_T_R_M_P_OB_O_B_D	1	1	-0.109720
24	ObjOut	81	88_T_R_M_P_BO_B_O_D	1	1	0.115000
24	ObjOut	82	50_C_R_M_P_SO_S_O_D	0	1	-0.645655
24	ObjOut	82	51_C_R_M_P_SO_O_S_S	0	1	-0.473200
24	ObjOut	82	53_C_R_M_P_OS_S_O_S	0	1	-0.130963
24	ObjOut	82	54_C_R_M_I_OS_S_B_D	0	1	-0.373100
24	ObjOut	82	55_C_R_M_P_OS_O_S_D	0	1	-0.208516
24	ObjOut	82	58_C_R_M_P_BP_B_P_D	0	1	-0.163435
24	ObjOut	82	59_C_R_M_P_BP_P_B_S	0	1	-0.229194
24	ObjOut	82	60_C_R_M_I_BP_P_O_D	0	1	-0.206000
24	ObjOut	82	61_C_R_M_P_PB_B_P_S	0	1	0.172323
24	ObjOut	82	62_C_R_M_I_PB_B_S_D	0	1	-0.141387
24	ObjOut	82	63_C_R_M_P_PB_P_B_D	0	1	-0.326862
24	ObjOut	82	64_C_R_M_I_PB_P_O_S	0	1	-0.238200
24	ObjOut	82	66_T_R_M_P_SP_S_P_D	1	1	0.002033
24	ObjOut	82	67_T_R_M_P_SP_P_S_S	1	1	-0.114393
24	ObjOut	82	70_T_R_M_I_PS_S_S_D	1	1	-0.235966
24	ObjOut	82	72_T_R_M_I_PS_P_P_S	1	1	-0.214323
24	ObjOut	82	82_T_R_M_I_OB_B_B_D	1	1	-0.172345
24	ObjOut	82	84_T_R_M_I_BO_O_O_D	1	1	-0.079290
24	ObjOut	82	85_T_R_M_I_OB_O_O_S	1	1	0.218355
24	ObjOut	82	86_T_R_M_P_OB_O_B_D	1	1	-0.154720
24	ObjOut	82	88_T_R_M_P_BO_B_O_D	1	1	0.084000
24	ObjOut	83	50_C_R_M_P_SO_S_O_D	0	1	-0.631655
24	ObjOut	83	51_C_R_M_P_SO_O_S_S	0	1	-0.418200
24	ObjOut	83	53_C_R_M_P_OS_S_O_S	0	1	-0.023963
24	ObjOut	83	54_C_R_M_I_OS_S_B_D	0	1	-0.377100
24	ObjOut	83	55_C_R_M_P_OS_O_S_D	0	1	-0.223516
24	ObjOut	83	58_C_R_M_P_BP_B_P_D	0	1	-0.141435
24	ObjOut	83	59_C_R_M_P_BP_P_B_S	0	1	-0.279194
24	ObjOut	83	60_C_R_M_I_BP_P_O_D	0	1	-0.238000
24	ObjOut	83	61_C_R_M_P_PB_B_P_S	0	1	0.171323
24	ObjOut	83	62_C_R_M_I_PB_B_S_D	0	1	-0.239387
24	ObjOut	83	63_C_R_M_P_PB_P_B_D	0	1	-0.291862
24	ObjOut	83	64_C_R_M_I_PB_P_O_S	0	1	-0.247200
24	ObjOut	83	66_T_R_M_P_SP_S_P_D	1	1	-0.032967
24	ObjOut	83	67_T_R_M_P_SP_P_S_S	1	1	-0.147393
24	ObjOut	83	70_T_R_M_I_PS_S_S_D	1	1	-0.243966
24	ObjOut	83	72_T_R_M_I_PS_P_P_S	1	1	-0.260323
24	ObjOut	83	82_T_R_M_I_OB_B_B_D	1	1	-0.134345
24	ObjOut	83	84_T_R_M_I_BO_O_O_D	1	1	-0.053290
24	ObjOut	83	85_T_R_M_I_OB_O_O_S	1	1	0.190355
24	ObjOut	83	86_T_R_M_P_OB_O_B_D	1	1	-0.040720
24	ObjOut	83	88_T_R_M_P_BO_B_O_D	1	1	0.181000
24	ObjOut	84	50_C_R_M_P_SO_S_O_D	0	1	-0.566655
24	ObjOut	84	51_C_R_M_P_SO_O_S_S	0	1	-0.514200
24	ObjOut	84	53_C_R_M_P_OS_S_O_S	0	1	-0.066963
24	ObjOut	84	54_C_R_M_I_OS_S_B_D	0	1	-0.366100
24	ObjOut	84	55_C_R_M_P_OS_O_S_D	0	1	-0.260516
24	ObjOut	84	58_C_R_M_P_BP_B_P_D	0	1	-0.164435
24	ObjOut	84	59_C_R_M_P_BP_P_B_S	0	1	-0.212194
24	ObjOut	84	61_C_R_M_P_PB_B_P_S	0	1	0.238323
24	ObjOut	84	62_C_R_M_I_PB_B_S_D	0	1	-0.242387
24	ObjOut	84	63_C_R_M_P_PB_P_B_D	0	1	-0.282862
24	ObjOut	84	66_T_R_M_P_SP_S_P_D	1	1	-0.078967
24	ObjOut	84	67_T_R_M_P_SP_P_S_S	1	1	-0.060393
24	ObjOut	84	70_T_R_M_I_PS_S_S_D	1	1	-0.207966
24	ObjOut	84	72_T_R_M_I_PS_P_P_S	1	1	-0.128323
24	ObjOut	84	82_T_R_M_I_OB_B_B_D	1	1	-0.167345
24	ObjOut	84	84_T_R_M_I_BO_O_O_D	1	1	-0.043290
24	ObjOut	84	85_T_R_M_I_OB_O_O_S	1	1	0.218355
24	ObjOut	84	86_T_R_M_P_OB_O_B_D	1	1	-0.030720
24	ObjOut	84	88_T_R_M_P_BO_B_O_D	1	1	0.175000
